house_id,base_population,base_pop_dev,base_pop_score,base_pp,base_compactness_score,base_Fairness,opt_population,opt_pop_dev,opt_pop_score,opt_pp,opt_compactness_score,opt_Fairness,delta_pop_score,delta_compactness_score,delta_fairness,frontier_relative_base,frontier_relative_opt
86,31811.0,0.0368603542886071,0.631396457113929,0.46495892265723865,0.9299178453144773,0.7508050123941483,31811.0,0.0368603542886071,0.8156982285569645,0.46495892265723865,0.9299178453144773,0.8613860752599696,0.1843017714430355,0.0,0.11058106286582126,1.4411653996274831,2.5907318312774015
11,31818.0,0.03664841572898999,0.6335158427101002,0.4417662443584824,0.8835324887169648,0.7335225011128461,31818.0,0.03664841572898999,0.8167579213550501,0.4417662443584824,0.8835324887169648,0.843467748299816,0.1832420786449499,0.0,0.10994524718696985,1.261501772703377,2.404458461761011
15,31826.0,0.036406200232284726,0.6359379976771528,0.3809210049255181,0.7618420098510362,0.6862996025467062,31826.0,0.036406200232284726,0.8179689988385763,0.3809210049255181,0.7618420098510362,0.7955182032435604,0.18203100116142357,0.0,0.10921860069685418,0.7705871658984685,1.9059898634220658
46,31831.0,0.03625481554684394,0.6374518445315607,0.2436969662716715,0.487393932543343,0.5774286797362737,31831.0,0.03625481554684394,0.8187259222657803,0.2436969662716715,0.487393932543343,0.6861931263768054,0.18127407773421966,0.0,0.10876444664053175,-0.36120118015391617,0.7694802726609066
36,31835.0,0.03613370779849131,0.638662922015087,0.21840837225740956,0.4368167445148191,0.5579244510149799,31835.0,0.03613370779849131,0.8193314610075435,0.21840837225740956,0.4368167445148191,0.6663255744104537,0.1806685389924565,0.0,0.10840112339547381,-0.5639610924946719,0.5629433645531313
22,31838.0,0.036042876987226836,0.6395712301277316,0.29543881983218345,0.5908776396643669,0.6200937939423858,31838.0,0.036042876987226836,0.8197856150638658,0.29543881983218345,0.5908776396643669,0.7282224249040663,0.18021438493613418,0.0,0.10812863096168046,0.0823321140898673,1.206403824312407
87,31844.0,0.035861215364697885,0.6413878463530212,0.3818840997969191,0.7637681995938382,0.690339987649348,31844.0,0.035861215364697885,0.8206939231765106,0.3818840997969191,0.7637681995938382,0.7979236337434417,0.17930607682348942,0.0,0.10758364609409365,0.8125897562567408,1.9309959728287522
53,31862.0,0.035316230497111044,0.6468376950288897,0.31541871017813866,0.6308374203562773,0.6404375851598447,31862.0,0.035316230497111044,0.8234188475144448,0.31541871017813866,0.6308374203562773,0.7463862766511777,0.17658115248555517,0.0,0.10594869149133301,0.29381985774143915,1.3952295933618637
28,31865.0,0.03522539968584657,0.6477460031415343,0.48478966075908503,0.9695793215181701,0.7764793304921886,31865.0,0.03522539968584657,0.8238730015707671,0.48478966075908503,0.9695793215181701,0.8821555295497283,0.17612699842923285,0.0,0.10567619905753967,1.7080676474094723,2.8066446362046333
99,31871.0,0.03504373806331762,0.6495626193668238,0.4972802302279304,0.9945604604558608,0.7875617558024386,31871.0,0.03504373806331762,0.8247813096834119,0.4972802302279304,0.9945604604558608,0.8926929699923914,0.1752186903165881,0.0,0.10513121418995286,1.8232771036017086,2.9161885987463414
91,31873.0,0.03498318418914131,0.650168158108587,0.39106885852237183,0.7821377170447437,0.7029559816830496,31873.0,0.03498318418914131,0.8250840790542935,0.3910825297650847,0.7821650595301693,0.8079164712446438,0.17491592094570652,2.7342485425685403e-05,0.1049604895615942,0.9437417172451863,2.034878412105478
62,31873.0,0.03498318418914131,0.650168158108587,0.5947908744506859,1.0,0.7901008948651522,31873.0,0.03498318418914131,0.8250840790542935,0.5947908744506859,1.0,0.8950504474325761,0.17491592094570652,0.0,0.10494955256742389,1.8496732057564547,2.940696203017578
7,31874.0,0.03495290725205315,0.6504709274794686,0.19610600551712837,0.39221201103425674,0.5471673609013838,31874.0,0.03495290725205315,0.8252354637397343,0.19610600551712837,0.39221201103425674,0.6520260826575432,0.17476453626026578,0.0,0.1048587217561594,-0.6757884648886964,0.4142902834306719
29,31878.0,0.034831799503700515,0.6516820049629949,0.37327268299049937,0.7465453659809987,0.6896273493701964,31878.0,0.034831799503700515,0.8258410024814975,0.37327268299049937,0.7465453659809987,0.794122747881298,0.1741589975185026,0.0,0.10449539851110157,0.8051813897390897,1.8914831422914395
19,31882.0,0.03471069175534788,0.6528930824465211,0.27262842238324414,0.5452568447664883,0.609838587374508,31882.0,0.03471069175534788,0.8264465412232606,0.27262842238324414,0.5452568447664883,0.7139706626405516,0.17355345877673944,0.0,0.10413207526604362,-0.024277832627437223,1.0582469241578931
33,31886.0,0.03458958400699525,0.6541041599300474,0.5151540018234922,1.0,0.7924624959580284,31886.0,0.03458958400699525,0.8270520799650237,0.5151540018234922,1.0,0.8962312479790142,0.17294792003497628,0.0,0.10376875202098579,1.8742236782420771,2.952971439260389
13,31893.0,0.03437764544737815,0.6562235455262185,0.6330303696848126,1.0,0.7937341273157311,31893.0,0.03437764544737815,0.8281117727631093,0.6330303696848126,1.0,0.8968670636578656,0.1718882272368908,0.0,0.1031329363421345,1.8874431634266446,2.9595811818526734
37,31898.0,0.034226260761937355,0.6577373923806265,0.3706073382782545,0.741214676556509,0.6911283060509794,31898.0,0.034226260761937355,0.8288686961903132,0.3706073382782545,0.741214676556509,0.7938070883367916,0.17113130380968677,0.0,0.10267878228581218,0.8207848698546901,1.8882016435719455
59,31903.0,0.03407487607649656,0.6592512392350344,0.3163437770261,0.6326875540522,0.6486257651619006,31903.0,0.03407487607649656,0.8296256196175171,0.3163437770261,0.6326875540522,0.7508503933913903,0.17037438038248276,0.0,0.10222462822948963,0.3789416373909272,1.4416371663994072
50,31906.0,0.03398404526523209,0.6601595473476791,0.14659901291425884,0.29319802582851767,0.5133749387400145,31906.0,0.03398404526523209,0.8300797736738396,0.14659901291425884,0.29319802582851767,0.6153270745357108,0.16992022632616044,0.0,0.10195213579569629,-1.027084004595973,0.0327787775872433
41,31911.0,0.033832660579791306,0.6616733942020869,0.11915869334252537,0.23831738668505073,0.49233099119527246,31911.0,0.033832660579791306,0.8308366971010435,0.11915869334252537,0.23831738668505073,0.5938289729346464,0.16916330289895654,0.0,0.10149798173937397,-1.2458503562649832,-0.19070881879054005
93,31914.0,0.033741829768526826,0.6625817023147318,0.2846615502288165,0.569323100457633,0.6252782615718923,31914.0,0.033741829768526826,0.8312908511573659,0.2846473520065355,0.569294704013071,0.726492392299648,0.1687091488426341,-2.8396444561984424e-05,0.10121413072775576,0.13622823154795247,1.1884189419450497
9,31915.0,0.033711552831438674,0.6628844716856133,0.2362406698781772,0.4724813397563544,0.5867232189139098,31915.0,0.033711552831438674,0.8314422358428066,0.2362406698781772,0.4724813397563544,0.6878578774082258,0.16855776415719337,0.0,0.10113465849431602,-0.2645780336642655,0.7867865080431581
89,31916.0,0.033681275894350514,0.663187241056495,0.18890473342106476,0.3778094668421295,0.5490361313707488,31916.0,0.033681275894350514,0.8315936205282475,0.18894190481308218,0.37788380962616436,0.6501096961674142,0.16840637947175252,7.434278403484207e-05,0.1010735647966654,-0.6563613067083909,0.3943681238671228
56,31918.0,0.033620722020174194,0.6637927797982581,0.32284427490631756,0.6456885498126351,0.6565510878040088,31918.0,0.033620722020174194,0.8318963898991291,0.32284427490631756,0.6456885498126351,0.7574132538645315,0.16810361010087094,0.0,0.10086216606052267,0.46133083345442966,1.5098626283365897
63,31920.0,0.03356016814599788,0.6643983185400212,0.44937755246329997,0.8987551049265999,0.7581410330946527,31920.0,0.03356016814599788,0.8321991592700106,0.44937755246329997,0.8987551049265999,0.8588215375326465,0.16780084072998946,0.0,0.1006805044379937,1.517428395484393,2.564071692483043
2,31928.0,0.03331795264929262,0.6668204735070739,0.17005072100816349,0.34010144201632697,0.536132860910775,31928.0,0.03331795264929262,0.833410236753537,0.17005072100816349,0.34010144201632697,0.636086718858653,0.16658976324646313,0.0,0.09995385794787792,-0.7904997043224954,0.24858960114211695
