county_id,precinct_abbrv,dem_reg,rep_reg,unaff_reg,other_reg,total_reg,dem_share_2p_reg,rep_share_2p_reg,unaff_share_all,other_share_all
26,G8C,749,459,789,15,2012,0.6200331125827815,0.37996688741721857,0.39214711729622265,0.007455268389662028
26,G8D,797,728,1017,23,2565,0.5226229508196721,0.47737704918032786,0.39649122807017545,0.008966861598440545
26,G9A-3,868,640,945,19,2472,0.5755968169761273,0.4244031830238727,0.38228155339805825,0.007686084142394822
26,G9B-1,1299,1182,1585,22,4088,0.5235792019347038,0.47642079806529625,0.387720156555773,0.0053816046966731895
26,G9B-2,1393,1322,1679,37,4431,0.5130755064456722,0.4869244935543278,0.378921236741142,0.008350259535093659
26,LI65,776,1415,1148,22,3361,0.3541761752624372,0.6458238247375627,0.3415650104135674,0.006545670931270455
26,LO66A,1465,1059,1512,24,4060,0.5804278922345484,0.4195721077654517,0.3724137931034483,0.005911330049261084
26,LR63,2049,555,1623,34,4261,0.7868663594470046,0.21313364055299538,0.38089650316827034,0.007979347570992725
26,MB62,1165,335,950,19,2469,0.7766666666666666,0.22333333333333333,0.3847711624139328,0.007695423248278655
26,MR02,997,449,992,22,2460,0.6894882434301521,0.31051175656984786,0.4032520325203252,0.00894308943089431
26,SH77,822,914,948,13,2697,0.4735023041474654,0.5264976958525346,0.3515016685205784,0.00482017055988135
26,SL78-3,1864,621,1518,31,4034,0.7501006036217304,0.2498993963782696,0.37630143777887953,0.007684680218145761
27,CB,39,108,117,2,266,0.2653061224489796,0.7346938775510204,0.4398496240601504,0.007518796992481203
27,CH,341,1870,1640,34,3885,0.15422885572139303,0.845771144278607,0.42213642213642216,0.008751608751608752
27,CO,120,370,457,2,949,0.24489795918367346,0.7551020408163265,0.4815595363540569,0.002107481559536354
27,EM,346,1549,1320,24,3239,0.18258575197889182,0.8174142480211082,0.4075331892559432,0.007409694350108058
27,GW,34,155,111,6,306,0.17989417989417988,0.8201058201058201,0.3627450980392157,0.0196078431372549
27,IR,176,567,473,7,1223,0.23687752355316286,0.7631224764468372,0.38675388389206866,0.005723630417007359
27,KI,73,475,410,8,966,0.1332116788321168,0.8667883211678832,0.4244306418219462,0.008281573498964804
27,PB,503,1523,1676,19,3721,0.24827245804540968,0.7517275419545904,0.45041655468959957,0.005106154259607632
27,PP,269,656,770,13,1708,0.29081081081081084,0.7091891891891892,0.45081967213114754,0.007611241217798595
27,WH,183,340,450,1,974,0.34990439770554493,0.6500956022944551,0.4620123203285421,0.001026694045174538
27,WM,460,1766,1590,36,3852,0.20664869721473494,0.793351302785265,0.4127725856697819,0.009345794392523364
28,AVON,154,297,355,5,811,0.34146341463414637,0.6585365853658537,0.43773119605425403,0.006165228113440197
28,BUX,202,446,470,6,1124,0.3117283950617284,0.6882716049382716,0.4181494661921708,0.005338078291814947
28,CHCA,162,236,314,7,719,0.40703517587939697,0.592964824120603,0.43671766342141866,0.009735744089012517
28,COL,617,1265,1556,34,3472,0.32784272051009566,0.6721572794899043,0.44815668202764974,0.009792626728110598
28,DUCK,144,238,302,8,692,0.3769633507853403,0.6230366492146597,0.43641618497109824,0.011560693641618497
28,EL,12,33,47,1,93,0.26666666666666666,0.7333333333333333,0.5053763440860215,0.010752688172043012
28,FRCO,134,286,318,4,742,0.319047619047619,0.680952380952381,0.42857142857142855,0.005390835579514825
28,HAT,101,209,183,4,497,0.3258064516129032,0.6741935483870968,0.3682092555331992,0.008048289738430584
28,KDH,1061,1889,2698,56,5704,0.35966101694915253,0.6403389830508475,0.4730014025245442,0.009817671809256662
28,KTHK,488,1129,1381,19,3017,0.3017934446505875,0.6982065553494124,0.45773947630096123,0.006297646668876367
28,MATO,1068,1625,2065,26,4784,0.3965837356108429,0.6034162643891571,0.43164715719063546,0.005434782608695652
28,MH,78,157,215,3,453,0.33191489361702126,0.6680851063829787,0.4746136865342163,0.006622516556291391
28,NGHD,505,853,1214,10,2582,0.37187039764359353,0.6281296023564065,0.4701781564678544,0.0038729666924864447
28,SOSH,628,1141,1579,14,3362,0.35500282645562464,0.6449971735443754,0.46966091612135635,0.004164187983343248
28,STPT,22,74,53,0,149,0.22916666666666666,0.7708333333333334,0.35570469798657717,0.0
28,WAN,139,500,371,3,1013,0.21752738654147105,0.7824726134585289,0.36623889437314905,0.0029615004935834156
29,04,954,2936,2030,39,5959,0.24524421593830334,0.7547557840616966,0.34066118476254403,0.0065447222688370535
29,06,382,1628,1083,8,3101,0.1900497512437811,0.8099502487562189,0.3492421799419542,0.0025798129635601417
29,08,173,440,373,4,990,0.2822185970636215,0.7177814029363785,0.37676767676767675,0.00404040404040404
29,10,375,1249,858,14,2496,0.2309113300492611,0.7690886699507389,0.34375,0.005608974358974359
29,12,64,498,299,4,865,0.11387900355871886,0.8861209964412812,0.34566473988439306,0.004624277456647399
29,14,115,1165,536,11,1827,0.08984375,0.91015625,0.29337712096332785,0.0060207991242474
29,16,335,1688,917,17,2957,0.16559565002471577,0.8344043499752842,0.3101115995941833,0.0057490700033818055
29,18,175,1260,702,9,2146,0.12195121951219512,0.8780487804878049,0.3271202236719478,0.004193849021435228
29,20,252,1516,835,14,2617,0.1425339366515837,0.8574660633484162,0.319067634696217,0.005349636988918609
29,22,134,468,327,9,938,0.22259136212624583,0.7774086378737541,0.3486140724946695,0.009594882729211088
29,24,322,758,642,3,1725,0.29814814814814816,0.7018518518518518,0.37217391304347824,0.0017391304347826088
29,26,248,549,373,6,1176,0.3111668757841907,0.6888331242158093,0.3171768707482993,0.00510204081632653
29,28,421,1294,915,12,2642,0.2454810495626822,0.7545189504373178,0.34632853898561694,0.004542013626040878
29,30,832,226,473,4,1535,0.7863894139886578,0.21361058601134217,0.30814332247557,0.0026058631921824105
29,32,436,329,484,8,1257,0.5699346405228758,0.4300653594771242,0.3850437549721559,0.006364359586316627
29,34,522,463,598,9,1592,0.5299492385786801,0.4700507614213198,0.3756281407035176,0.005653266331658292
29,36,355,283,435,13,1086,0.5564263322884012,0.44357366771159873,0.4005524861878453,0.011970534069981584
29,38,519,183,330,9,1041,0.7393162393162394,0.2606837606837607,0.3170028818443804,0.008645533141210375
29,40,543,623,641,8,1815,0.46569468267581476,0.5343053173241853,0.353168044077135,0.004407713498622589
29,42,158,1543,730,17,2448,0.09288653733098177,0.9071134626690183,0.29820261437908496,0.006944444444444444
29,44,569,2014,1040,13,3636,0.22028648857917152,0.7797135114208285,0.28602860286028603,0.0035753575357535755
29,46,280,1376,779,15,2450,0.16908212560386474,0.8309178743961353,0.31795918367346937,0.006122448979591836
29,48,268,1371,738,11,2388,0.1635143380109823,0.8364856619890177,0.30904522613065327,0.0046063651591289785
29,50,329,2067,1035,25,3456,0.13731218697829717,0.8626878130217028,0.2994791666666667,0.007233796296296296
29,52,491,2375,1436,19,4321,0.17131891137473831,0.8286810886252617,0.3323304790557741,0.004397130293913446
29,54,110,1109,551,4,1774,0.09023789991796555,0.9097621000820345,0.310597519729425,0.002254791431792559
29,56,84,796,384,5,1269,0.09545454545454546,0.9045454545454545,0.30260047281323876,0.003940110323089046
29,58,395,1853,1099,25,3372,0.175711743772242,0.824288256227758,0.32591933570581255,0.00741399762752076
29,60,937,1566,1399,32,3934,0.3743507790651219,0.6256492209348782,0.3556176919166243,0.00813421453990849
29,62,604,324,497,7,1432,0.6508620689655172,0.34913793103448276,0.3470670391061452,0.004888268156424581
29,64,655,230,424,6,1315,0.7401129943502824,0.2598870056497175,0.3224334600760456,0.0045627376425855515
29,66,408,591,537,12,1548,0.4084084084084084,0.5915915915915916,0.34689922480620156,0.007751937984496124
29,68,546,735,577,11,1869,0.4262295081967213,0.5737704918032787,0.308721241305511,0.005885500267522739
29,70,237,1316,671,11,2235,0.15260785576303929,0.8473921442369607,0.30022371364653244,0.004921700223713647
29,72,361,1593,971,14,2939,0.18474923234390994,0.8152507676560901,0.33038448451854374,0.004763525008506295
29,74,430,2094,1068,18,3610,0.17036450079239301,0.8296354992076069,0.29584487534626036,0.004986149584487534
29,76,352,1661,964,10,2987,0.17486338797814208,0.825136612021858,0.3227318379645129,0.0033478406427854034
29,78,404,1804,1107,21,3336,0.18297101449275363,0.8170289855072463,0.3318345323741007,0.006294964028776978
29,80A,503,3148,1614,25,5290,0.1377704738427828,0.8622295261572172,0.3051039697542533,0.004725897920604915
29,82,293,1590,928,10,2821,0.15560276155071695,0.844397238449283,0.32896136121942576,0.003544842254519674
29,84,904,2798,1905,27,5634,0.2441923284710967,0.7558076715289033,0.33812566560170393,0.004792332268370607
29,86A,785,1278,1243,23,3329,0.3805138148327678,0.6194861851672322,0.3733854010213277,0.006908981676179033
29,88,380,1237,814,8,2439,0.23500309214594928,0.7649969078540507,0.3337433374333743,0.003280032800328003
3,01,186,579,469,3,1237,0.24313725490196078,0.7568627450980392,0.3791430881164107,0.002425222312045271
3,03A,666,1414,1207,11,3298,0.32019230769230766,0.6798076923076923,0.36597938144329895,0.0033353547604608852
3,04,200,612,473,3,1288,0.24630541871921183,0.7536945812807881,0.3672360248447205,0.002329192546583851
3,06A,277,730,516,9,1532,0.27507447864945384,0.7249255213505462,0.3368146214099217,0.00587467362924282
30,01,156,632,363,4,1155,0.19796954314720813,0.8020304568527918,0.3142857142857143,0.003463203463203463
30,02,126,603,347,5,1081,0.1728395061728395,0.8271604938271605,0.3209990749306198,0.004625346901017576
30,03,216,1525,861,13,2615,0.12406662837449742,0.8759333716255026,0.32925430210325046,0.00497131931166348
30,04,237,838,574,14,1663,0.22046511627906976,0.7795348837209303,0.34515935057125674,0.00841852074564041
30,05,266,1461,852,13,2592,0.15402431962941518,0.8459756803705848,0.3287037037037037,0.005015432098765432
30,06,190,935,502,5,1632,0.1688888888888889,0.8311111111111111,0.3075980392156863,0.0030637254901960784
30,07,219,902,514,12,1647,0.19536128456735058,0.8046387154326494,0.31208257437765635,0.007285974499089253
30,08,496,825,754,10,2085,0.37547312641937924,0.6245268735806208,0.36163069544364507,0.004796163069544364
30,09,351,1098,815,8,2272,0.2422360248447205,0.7577639751552795,0.3587147887323944,0.0035211267605633804
30,10,267,1384,995,10,2656,0.16172016959418534,0.8382798304058147,0.3746234939759036,0.0037650602409638554
30,11,145,956,514,7,1622,0.13169845594913715,0.8683015440508629,0.31689272503082616,0.004315659679408138
30,12,386,1935,1235,13,3569,0.16630762602326582,0.8336923739767341,0.34603530400672455,0.0036424768842813113
30,13,494,1571,1184,20,3269,0.23922518159806294,0.7607748184019371,0.36219027225451206,0.0061180789232181095
30,14,293,1191,865,10,2359,0.19743935309973046,0.8025606469002695,0.36668079694785927,0.00423908435777872
31,ALBE,228,537,464,9,1238,0.2980392156862745,0.7019607843137254,0.37479806138933763,0.007269789983844911
31,BEUL,420,1300,973,9,2702,0.2441860465116279,0.7558139534883721,0.3601036269430052,0.0033308660251665434
31,CALY,124,239,291,0,654,0.3415977961432507,0.6584022038567493,0.44495412844036697,0.0
31,CFRK,58,336,276,3,673,0.14720812182741116,0.8527918781725888,0.4101040118870728,0.004457652303120356
31,CHAR,495,316,349,2,1162,0.6103575832305795,0.38964241676942046,0.3003442340791738,0.0017211703958691911
31,CHIN,159,361,292,7,819,0.3057692307692308,0.6942307692307692,0.35653235653235654,0.008547008547008548
31,CYCK,162,561,472,5,1200,0.22406639004149378,0.7759336099585062,0.3933333333333333,0.004166666666666667
31,FAIS,410,332,438,4,1184,0.5525606469002695,0.4474393530997305,0.36993243243243246,0.0033783783783783786
31,GLIS,117,245,303,2,667,0.32320441988950277,0.6767955801104972,0.4542728635682159,0.0029985007496251873
31,HALL,355,464,469,1,1289,0.43345543345543347,0.5665445665445665,0.3638479441427463,0.0007757951900698216
31,KENA,1080,698,941,10,2729,0.6074240719910011,0.3925759280089989,0.34481495053133016,0.003664345914254306
31,MAGN,467,346,362,7,1182,0.5744157441574416,0.42558425584255843,0.3062605752961083,0.005922165820642978
31,ROSE,522,458,435,3,1418,0.5326530612244897,0.4673469387755102,0.3067700987306065,0.0021156558533145277
31,SMCA,197,469,486,3,1155,0.2957957957957958,0.7042042042042042,0.42077922077922075,0.0025974025974025974
31,WARS,1267,554,786,8,2615,0.6957715540911587,0.3042284459088413,0.3005736137667304,0.0030592734225621415
31,WLLC,1717,1969,1715,20,5421,0.4658166033640803,0.5341833966359197,0.31636229477956096,0.003689356207341819
31,WOLF,251,546,580,5,1382,0.31493099121706397,0.685069008782936,0.4196816208393632,0.00361794500723589
32,,0,0,6,0,6,0.5,0.5,1.0,0.0
32,01,605,47,349,4,1005,0.9279141104294478,0.07208588957055215,0.3472636815920398,0.003980099502487562
32,02,1518,107,1982,13,3620,0.9341538461538461,0.06584615384615385,0.5475138121546961,0.0035911602209944752
32,03,1298,73,853,7,2231,0.9467541940189642,0.05324580598103574,0.3823397579560735,0.0031376064545047063
32,04,912,57,530,4,1503,0.9411764705882353,0.058823529411764705,0.3526280771789754,0.0026613439787092482
32,05,2307,205,2552,19,5083,0.9183917197452229,0.08160828025477707,0.5020657092268346,0.0037379500295101316
32,06,1037,66,596,5,1704,0.9401631912964642,0.05983680870353581,0.34976525821596244,0.0029342723004694834
32,07,1391,79,969,13,2452,0.9462585034013605,0.05374149659863946,0.3951876019575856,0.005301794453507341
32,08,1631,77,973,14,2695,0.9549180327868853,0.045081967213114756,0.36103896103896105,0.005194805194805195
32,09,1432,117,869,3,2421,0.9244673983214977,0.07553260167850226,0.35894258570838494,0.0012391573729863693
32,10,1366,94,988,13,2461,0.9356164383561644,0.06438356164383562,0.4014628199918732,0.005282405526208858
32,12,363,22,245,7,637,0.9428571428571428,0.05714285714285714,0.38461538461538464,0.01098901098901099
32,13,515,30,405,4,954,0.944954128440367,0.05504587155963303,0.42452830188679247,0.0041928721174004195
32,14,1197,122,921,6,2246,0.9075056861258529,0.09249431387414708,0.41006233303650935,0.0026714158504007124
32,15,730,47,487,7,1271,0.9395109395109396,0.06048906048906049,0.3831628638867034,0.0055074744295830055
32,17,1984,137,1491,14,3626,0.9354078264969354,0.06459217350306459,0.4111969111969112,0.003861003861003861
32,18,1146,83,744,16,1989,0.9324654190398698,0.06753458096013018,0.3740573152337858,0.008044243338360985
32,19,1736,157,1051,9,2953,0.9170628631801373,0.08293713681986266,0.35590924483576025,0.0030477480528276328
32,20,1182,43,689,8,1922,0.9648979591836735,0.03510204081632653,0.35848074921956297,0.004162330905306972
32,21,928,62,584,5,1579,0.9373737373737374,0.06262626262626263,0.36985433818872704,0.0031665611146295125
32,22,2475,172,1295,18,3960,0.9350207782395165,0.06497922176048357,0.32702020202020204,0.004545454545454545
32,23,3754,341,2031,23,6149,0.9167277167277167,0.08327228327228327,0.3302976093673768,0.0037404456009107172
32,24,1795,465,1300,18,3578,0.7942477876106194,0.20575221238938052,0.36333147009502514,0.005030743432084964
32,25,1103,717,1209,21,3050,0.606043956043956,0.39395604395604394,0.39639344262295084,0.006885245901639345
32,26,384,445,497,8,1334,0.4632086851628468,0.5367913148371531,0.37256371814092953,0.005997001499250375
32,27,1419,363,1335,15,3132,0.7962962962962963,0.2037037037037037,0.42624521072796934,0.004789272030651341
32,28,1081,925,1422,21,3449,0.5388833499501495,0.4611166500498505,0.41229341838213973,0.006088721368512612
32,29,1871,631,1417,18,3937,0.7478017585931255,0.2521982414068745,0.35991871983743967,0.004572009144018288
32,30-2,4136,492,2401,33,7062,0.8936905790838375,0.1063094209161625,0.3399886717643727,0.004672897196261682
32,30-3,2492,511,1856,29,4888,0.8298368298368298,0.17016317016317017,0.37970540098199673,0.005932896890343699
32,30-4,2401,539,2015,24,4979,0.8166666666666667,0.18333333333333332,0.4046997389033943,0.004820245029122314
32,31,3314,728,2975,38,7055,0.8198911429985156,0.1801088570014844,0.42168674698795183,0.0053862508858965276
32,32,2408,1574,3478,37,7497,0.6047212456052236,0.3952787543947765,0.4639189008936908,0.00493530745631586
32,33-1,2460,767,2514,44,5785,0.7623179423613263,0.2376820576386737,0.4345721694036301,0.0076058772687986175
32,33-2,2382,471,2458,40,5351,0.8349106203995794,0.1650893796004206,0.45935339188936647,0.007475238273219959
32,34-1,1847,194,1178,16,3235,0.9049485546300833,0.0950514453699167,0.36414219474497683,0.004945904173106646
32,34-2,2985,257,1880,34,5156,0.9207279457125231,0.07927205428747687,0.3646237393328161,0.0065942591155934835
32,35-4,2097,486,2009,17,4609,0.8118466898954704,0.18815331010452963,0.4358863093946626,0.003688435669342591
32,35-5,2176,384,1763,14,4337,0.85,0.15,0.406502190454231,0.0032280378141572516
32,36,1373,147,913,9,2442,0.9032894736842105,0.09671052631578947,0.3738738738738739,0.0036855036855036856
32,37,2601,909,2386,14,5910,0.7410256410256411,0.258974358974359,0.40372250423011846,0.0023688663282571912
32,38,3291,608,2845,32,6776,0.8440625801487561,0.1559374198512439,0.4198642266824085,0.004722550177095631
32,40,1126,119,673,9,1927,0.9044176706827309,0.09558232931726908,0.3492475350285418,0.00467047223663726
32,41,848,14,315,5,1182,0.9837587006960556,0.016241299303944315,0.26649746192893403,0.004230118443316413
32,42,751,19,322,6,1098,0.9753246753246754,0.024675324675324677,0.29326047358834245,0.00546448087431694
32,43,3279,641,2652,17,6589,0.8364795918367347,0.1635204081632653,0.4024889968128699,0.002580057671877371
32,44,2684,1058,2579,31,6352,0.7172634954569749,0.2827365045430251,0.40601385390428213,0.004880352644836272
32,45,2225,840,1836,25,4926,0.7259380097879282,0.2740619902120718,0.37271619975639464,0.005075111652456354
32,46,1545,240,1034,17,2836,0.865546218487395,0.13445378151260504,0.36459802538787023,0.005994358251057828
32,47,1149,68,468,2,1687,0.9441248972884141,0.05587510271158587,0.27741553052756374,0.0011855364552459987
32,50,1767,377,1503,14,3661,0.824160447761194,0.17583955223880596,0.41054356733133024,0.0038240917782026767
32,51,2661,379,2142,24,5206,0.875328947368421,0.12467105263157895,0.4114483288513254,0.004610065309258548
32,52,1872,132,983,16,3003,0.9341317365269461,0.0658682634730539,0.32733932733932736,0.005328005328005328
32,53-2,2118,414,2066,19,4617,0.8364928909952607,0.16350710900473933,0.44747671648256443,0.00411522633744856
32,54,3622,473,2802,32,6929,0.8844932844932845,0.11550671550671551,0.4043873574830423,0.004618271034781353
32,55-11,926,28,521,5,1480,0.9706498951781971,0.029350104821802937,0.35202702702702704,0.0033783783783783786
32,55-49,532,4,1097,6,1639,0.9925373134328358,0.007462686567164179,0.6693105552165954,0.0036607687614399025
32,56,2280,492,1873,12,4657,0.8225108225108225,0.1774891774891775,0.4021902512347004,0.002576766158471119
32,57,2261,378,2028,20,4687,0.8567639257294429,0.14323607427055704,0.4326861531896736,0.004267121826328142
33,0101,1169,134,299,7,1609,0.8971603990790483,0.10283960092095165,0.1858297078931013,0.00435052827843381
33,0102,1461,520,584,12,2577,0.7375063099444725,0.26249369005552753,0.22662010089251067,0.004656577415599534
33,0103,938,527,442,4,1911,0.6402730375426621,0.3597269624573379,0.23129251700680273,0.0020931449502878076
33,0104,981,400,477,11,1869,0.7103548153511948,0.28964518464880523,0.2552166934189406,0.005885500267522739
33,0201,481,293,207,3,984,0.6214470284237726,0.3785529715762274,0.21036585365853658,0.003048780487804878
33,0301,194,93,63,1,351,0.6759581881533101,0.3240418118466899,0.1794871794871795,0.002849002849002849
33,0401,309,140,100,2,551,0.688195991091314,0.311804008908686,0.18148820326678766,0.003629764065335753
33,0501,256,125,112,5,498,0.6719160104986877,0.32808398950131235,0.2248995983935743,0.010040160642570281
33,0601,484,135,153,2,774,0.7819063004846527,0.21809369951534732,0.19767441860465115,0.002583979328165375
33,0701,809,202,264,4,1279,0.8001978239366964,0.19980217606330367,0.20641125879593433,0.003127443315089914
33,0801,494,480,304,8,1286,0.5071868583162218,0.4928131416837782,0.2363919129082426,0.006220839813374806
33,0901,310,413,267,5,995,0.4287690179806362,0.5712309820193637,0.26834170854271355,0.005025125628140704
33,1001,809,537,422,8,1776,0.6010401188707281,0.39895988112927194,0.2376126126126126,0.0045045045045045045
33,1101,350,300,181,2,833,0.5384615384615384,0.46153846153846156,0.21728691476590636,0.0024009603841536613
33,1201,2310,100,1199,11,3620,0.9585062240663901,0.04149377593360996,0.33121546961325965,0.0030386740331491712
33,1202,1106,49,632,4,1791,0.9575757575757575,0.04242424242424243,0.3528754885538805,0.002233389168062535
33,1203,1290,753,718,4,2765,0.631424375917768,0.368575624082232,0.2596745027124774,0.0014466546112115732
33,1204,1001,56,394,0,1451,0.9470198675496688,0.052980132450331126,0.2715368711233632,0.0
33,1205,625,32,331,0,988,0.9512937595129376,0.0487062404870624,0.3350202429149798,0.0
33,1301,305,461,288,6,1060,0.3981723237597911,0.6018276762402088,0.27169811320754716,0.005660377358490566
33,1401,200,426,242,3,871,0.3194888178913738,0.6805111821086262,0.27784156142365096,0.003444316877152698
34,012,545,1252,999,16,2812,0.30328324986087923,0.6967167501391207,0.35526315789473684,0.005689900426742532
34,013,969,1395,1328,28,3720,0.4098984771573604,0.5901015228426396,0.35698924731182796,0.007526881720430108
34,014,435,844,802,8,2089,0.34010946051602814,0.6598905394839718,0.3839157491622786,0.003829583532790809
34,015,1134,1477,1590,25,4226,0.4343163538873995,0.5656836461126006,0.3762423095125414,0.005915759583530526
34,016,734,894,1026,23,2677,0.45085995085995084,0.5491400491400491,0.38326484871124394,0.008591707134852447
34,017,544,661,705,11,1921,0.45145228215767635,0.5485477178423237,0.3669963560645497,0.005726184279021343
34,021,531,1887,1243,21,3682,0.2196029776674938,0.7803970223325062,0.33758826724606195,0.005703422053231939
34,031,504,754,580,9,1847,0.40063593004769477,0.5993640699523053,0.31402273957769355,0.004872766648619383
34,032,888,1111,996,28,3023,0.4442221110555278,0.5557778889444722,0.32947403241812767,0.009262322196493549
34,033,892,583,738,19,2232,0.6047457627118644,0.3952542372881356,0.33064516129032256,0.008512544802867384
34,034,599,815,692,18,2124,0.42362093352192365,0.5763790664780764,0.3258003766478343,0.00847457627118644
34,042,1288,880,1152,20,3340,0.5940959409594095,0.4059040590405904,0.3449101796407186,0.005988023952095809
34,043,773,842,1004,13,2632,0.4786377708978328,0.5213622291021672,0.38145896656534956,0.004939209726443769
34,051,726,1089,1194,18,3027,0.4,0.6,0.39444995044598613,0.005946481665014866
34,052,243,424,469,6,1142,0.36431784107946025,0.6356821589205397,0.4106830122591944,0.005253940455341506
34,053,510,1221,1001,18,2750,0.29462738301559793,0.7053726169844021,0.364,0.006545454545454545
34,054,535,963,1002,13,2513,0.35714285714285715,0.6428571428571429,0.3987266215678472,0.005173099880620772
34,055,791,1386,1500,19,3696,0.3633440514469453,0.6366559485530546,0.40584415584415584,0.005140692640692641
34,061,576,768,761,9,2114,0.42857142857142855,0.5714285714285714,0.35998107852412486,0.004257332071901609
34,062,382,767,659,9,1817,0.33246301131418626,0.6675369886858138,0.36268574573472756,0.0049532195927352776
34,063,772,1534,1297,25,3628,0.3347788378143972,0.6652211621856028,0.35749724366041896,0.006890848952590959
34,064,285,413,499,16,1213,0.40830945558739257,0.5916905444126075,0.4113767518549052,0.013190436933223413
34,065,947,1575,1518,25,4065,0.3754956383822363,0.6245043616177637,0.37343173431734317,0.006150061500615006
34,066,485,1048,861,15,2409,0.31637312459230266,0.6836268754076973,0.3574097135740971,0.0062266500622665
34,067,471,595,619,10,1695,0.44183864915572235,0.5581613508442776,0.36519174041297936,0.0058997050147492625
34,068,546,1058,968,16,2588,0.3403990024937656,0.6596009975062345,0.3740340030911901,0.0061823802163833074
34,071,793,1279,1403,20,3495,0.3827220077220077,0.6172779922779923,0.4014306151645207,0.005722460658082976
34,073,579,1512,1260,24,3375,0.2769010043041607,0.7230989956958394,0.37333333333333335,0.0071111111111111115
34,074,931,1029,1399,20,3379,0.475,0.525,0.41402781888132584,0.005918910920390648
34,075,125,345,284,8,762,0.26595744680851063,0.7340425531914894,0.37270341207349084,0.010498687664041995
34,076,628,1064,1115,17,2824,0.37115839243498816,0.6288416075650118,0.3948300283286119,0.0060198300283286115
34,077,701,863,1069,15,2648,0.44820971867007675,0.5517902813299232,0.40370090634441086,0.0056646525679758305
34,081,1305,682,1139,18,3144,0.6567689984901862,0.3432310015098138,0.3622773536895674,0.0057251908396946565
34,083,877,485,545,9,1916,0.643906020558003,0.35609397944199705,0.28444676409185804,0.004697286012526096
34,084,1125,406,624,6,2161,0.7348138471587198,0.2651861528412802,0.2887552059231837,0.002776492364645997
34,085,579,833,715,12,2139,0.41005665722379603,0.589943342776204,0.3342683496961197,0.005610098176718092
34,091,349,978,714,19,2060,0.2629992464204974,0.7370007535795027,0.3466019417475728,0.009223300970873786
34,092,246,847,603,9,1705,0.2250686184812443,0.7749313815187557,0.3536656891495601,0.005278592375366569
34,101,704,490,664,15,1873,0.5896147403685092,0.4103852596314908,0.35451147891083823,0.00800854244527496
34,111,280,875,544,8,1707,0.24242424242424243,0.7575757575757576,0.3186877562975981,0.0046865846514352666
34,112,624,1334,962,19,2939,0.31869254341164455,0.6813074565883555,0.32732221844164683,0.006464783940115686
34,121,1125,705,1113,15,2958,0.6147540983606558,0.38524590163934425,0.3762677484787018,0.005070993914807302
34,123,946,837,1000,17,2800,0.5305664610207516,0.46943353897924844,0.35714285714285715,0.006071428571428571
34,124,1351,523,1039,14,2927,0.7209178228388474,0.27908217716115263,0.35497096002733175,0.004783054321831227
34,131,936,1162,1424,25,3547,0.446139180171592,0.553860819828408,0.40146602762898226,0.007048209754722301
34,132,1214,1398,1694,27,4333,0.4647779479326187,0.5352220520673813,0.39095315024232635,0.006231248557581353
34,134,589,1236,1336,14,3175,0.32273972602739726,0.6772602739726027,0.42078740157480315,0.004409448818897638
34,135,749,1175,1423,20,3367,0.3892931392931393,0.6107068607068608,0.4226314226314226,0.00594000594000594
34,202,982,195,571,9,1757,0.8343245539507221,0.16567544604927784,0.32498577120091066,0.005122367672168469
34,203,925,48,423,10,1406,0.9506680369989723,0.04933196300102775,0.3008534850640114,0.007112375533428165
34,204,783,98,471,5,1357,0.8887627695800226,0.1112372304199773,0.3470891672807664,0.0036845983787767134
34,205,410,20,211,3,644,0.9534883720930233,0.046511627906976744,0.327639751552795,0.004658385093167702
34,206,878,84,368,8,1338,0.9126819126819127,0.08731808731808732,0.2750373692077728,0.005979073243647235
34,207,1100,218,657,12,1987,0.834597875569044,0.165402124430956,0.33064921992954205,0.006039255158530448
34,208,859,185,671,8,1723,0.8227969348659003,0.1772030651340996,0.3894370284387696,0.0046430644225188625
34,301,404,31,223,5,663,0.9287356321839081,0.07126436781609195,0.33634992458521873,0.007541478129713424
34,302,494,45,262,5,806,0.9165120593692022,0.08348794063079777,0.3250620347394541,0.00620347394540943
34,303,368,15,231,0,614,0.9608355091383812,0.0391644908616188,0.3762214983713355,0.0
34,304,1065,44,397,3,1509,0.9603246167718665,0.03967538322813345,0.26308813783962887,0.0019880715705765406
34,305,897,39,321,4,1261,0.9583333333333334,0.041666666666666664,0.25455987311657413,0.0031720856463124504
34,306,622,130,527,12,1291,0.8271276595744681,0.17287234042553193,0.40821068938807126,0.009295120061967466
34,401,828,103,450,11,1392,0.8893662728249194,0.11063372717508056,0.3232758620689655,0.007902298850574713
34,402,653,38,314,5,1010,0.9450072358900145,0.05499276410998553,0.3108910891089109,0.0049504950495049506
34,403,932,127,647,10,1716,0.8800755429650614,0.11992445703493862,0.377039627039627,0.005827505827505828
34,404,1135,168,833,12,2148,0.8710667689946278,0.1289332310053722,0.3878026070763501,0.00558659217877095
34,405,940,42,782,4,1768,0.9572301425661914,0.04276985743380855,0.4423076923076923,0.0022624434389140274
34,501,1082,107,464,5,1658,0.9100084104289319,0.08999158957106812,0.2798552472858866,0.0030156815440289505
34,502,718,63,345,5,1131,0.9193341869398207,0.08066581306017925,0.3050397877984085,0.004420866489832007
34,503,657,99,444,10,1210,0.8690476190476191,0.13095238095238096,0.3669421487603306,0.008264462809917356
